test,impl,iteration,nanos
sort_users_by_id_asc,memory,0,40674
sort_users_by_id_asc,memory,1,40815
sort_users_by_id_asc,memory,2,38100
sort_users_by_id_asc,memory,3,41091
sort_users_by_id_asc,memory,4,37349
sort_users_by_id_asc,memory,5,43128
sort_users_by_id_asc,memory,6,39311
sort_users_by_id_asc,memory,7,39034
sort_users_by_id_asc,memory,8,37534
sort_users_by_id_asc,memory,9,41113
sort_users_by_id_asc,memory,10,38782
sort_users_by_id_asc,memory,11,39335
sort_users_by_id_asc,memory,12,37912
sort_users_by_id_asc,memory,13,40622
sort_users_by_id_asc,memory,14,38518
sort_users_by_id_asc,memory,15,47204
sort_users_by_id_asc,memory,16,133394
sort_users_by_id_asc,memory,17,56693
sort_users_by_id_asc,memory,18,42988
sort_users_by_id_asc,memory,19,39926
sort_users_by_id_asc,memory,20,39726
sort_users_by_id_asc,memory,21,36625
sort_users_by_id_asc,memory,22,40669
sort_users_by_id_asc,memory,23,47908
sort_users_by_id_asc,memory,24,42224
sort_users_by_id_asc,memory,25,38251
sort_users_by_id_asc,memory,26,38567
sort_users_by_id_asc,memory,27,40554
sort_users_by_id_asc,memory,28,35894
sort_users_by_id_asc,memory,29,31677
sort_users_by_id_asc,memory,30,32443
sort_users_by_id_asc,memory,31,30303
sort_users_by_id_asc,memory,32,65298
sort_users_by_id_asc,memory,33,29891
sort_users_by_id_asc,memory,34,28790
sort_users_by_id_asc,memory,35,32432
sort_users_by_id_asc,memory,36,29046
sort_users_by_id_asc,memory,37,31706
sort_users_by_id_asc,memory,38,28952
sort_users_by_id_asc,memory,39,28470
sort_users_by_id_asc,memory,40,30733
sort_users_by_id_asc,memory,41,47709
sort_users_by_id_asc,memory,42,33837
sort_users_by_id_asc,memory,43,31538
sort_users_by_id_asc,memory,44,31674
sort_users_by_id_asc,memory,45,30762
sort_users_by_id_asc,memory,46,33369
sort_users_by_id_asc,memory,47,30961
sort_users_by_id_asc,memory,48,37484
sort_users_by_id_asc,memory,49,32161
sort_users_by_id_asc,memory,50,31760
sort_users_by_id_asc,memory,51,37390
sort_users_by_id_asc,memory,52,30092
sort_users_by_id_asc,memory,53,35049
sort_users_by_id_asc,memory,54,33768
sort_users_by_id_asc,memory,55,30528
sort_users_by_id_asc,memory,56,32159
sort_users_by_id_asc,memory,57,29931
sort_users_by_id_asc,memory,58,31821
sort_users_by_id_asc,memory,59,29350
sort_users_by_id_asc,memory,60,28645
sort_users_by_id_asc,memory,61,30802
sort_users_by_id_asc,memory,62,29195
sort_users_by_id_asc,memory,63,31539
sort_users_by_id_asc,memory,64,29396
sort_users_by_id_asc,memory,65,28910
sort_users_by_id_asc,memory,66,31690
sort_users_by_id_asc,memory,67,29301
sort_users_by_id_asc,memory,68,31890
sort_users_by_id_asc,memory,69,28880
sort_users_by_id_asc,memory,70,28845
sort_users_by_id_asc,memory,71,31052
sort_users_by_id_asc,memory,72,54360
sort_users_by_id_asc,memory,73,43523
sort_users_by_id_asc,memory,74,35748
sort_users_by_id_asc,memory,75,39866
sort_users_by_id_asc,memory,76,43520
sort_users_by_id_asc,memory,77,42057
sort_users_by_id_asc,memory,78,38875
sort_users_by_id_asc,memory,79,35025
sort_users_by_id_asc,memory,80,34218
sort_users_by_id_asc,memory,81,33916
sort_users_by_id_asc,memory,82,34329
sort_users_by_id_asc,memory,83,35096
sort_users_by_id_asc,memory,84,38140
sort_users_by_id_asc,memory,85,40990
sort_users_by_id_asc,memory,86,37115
sort_users_by_id_asc,memory,87,33482
sort_users_by_id_asc,memory,88,33961
sort_users_by_id_asc,memory,89,35198
sort_users_by_id_asc,memory,90,35512
sort_users_by_id_asc,memory,91,34650
sort_users_by_id_asc,memory,92,34457
sort_users_by_id_asc,memory,93,33705
sort_users_by_id_asc,memory,94,33948
sort_users_by_id_asc,memory,95,33414
sort_users_by_id_asc,memory,96,33180
sort_users_by_id_asc,memory,97,65490
sort_users_by_id_asc,memory,98,45759
sort_users_by_id_asc,memory,99,35646
